age,job,marital,education,default,housing,loan,contact,month,day,duration,poutcome
46,blue-collar,married,primary,no,yes,no,unknown,may,19,123,unknown
50,entrepreneur,divorced,tertiary,no,no,no,cellular,nov,19,630,unknown
53,technician,married,tertiary,no,no,no,cellular,jul,29,95,success
36,entrepreneur,married,secondary,no,no,no,cellular,feb,9,297,unknown
50,entrepreneur,married,secondary,no,no,no,telephone,jun,4,143,unknown
40,management,married,tertiary,no,no,no,cellular,aug,25,73,unknown
39,admin.,divorced,secondary,no,no,no,unknown,jun,9,155,unknown
38,management,single,tertiary,no,yes,no,unknown,may,19,492,unknown
32,technician,single,tertiary,no,yes,no,cellular,feb,3,489,success
31,technician,married,secondary,no,yes,yes,unknown,may,21,151,unknown
41,admin.,married,secondary,no,no,no,unknown,jun,20,89,unknown
41,self-employed,single,tertiary,no,no,no,unknown,jun,11,152,unknown
58,retired,married,primary,no,yes,no,unknown,may,16,38,unknown
36,technician,married,secondary,no,yes,no,cellular,may,11,61,failure
54,self-employed,divorced,primary,no,yes,no,telephone,may,18,193,unknown
32,services,married,secondary,no,yes,no,unknown,jun,2,364,unknown
54,retired,divorced,primary,no,no,no,unknown,jun,19,184,unknown
46,blue-collar,married,secondary,no,no,yes,cellular,jul,14,151,unknown
31,blue-collar,married,secondary,no,yes,no,unknown,jun,5,85,unknown
34,technician,divorced,secondary,no,yes,no,cellular,may,6,569,unknown
46,blue-collar,married,primary,no,yes,no,cellular,jul,25,65,unknown
45,admin.,married,secondary,no,no,no,cellular,aug,19,145,unknown
30,management,married,tertiary,no,no,no,cellular,jul,24,90,unknown
38,admin.,married,secondary,no,yes,yes,unknown,jun,6,173,unknown
31,student,single,tertiary,no,no,no,cellular,nov,20,597,unknown
30,entrepreneur,single,secondary,no,yes,yes,unknown,jun,3,67,unknown
43,admin.,married,secondary,no,yes,yes,cellular,may,12,43,failure
26,management,single,tertiary,no,yes,no,cellular,jan,30,405,unknown
32,technician,single,tertiary,no,yes,no,cellular,nov,21,148,unknown
33,services,single,secondary,no,yes,no,cellular,feb,5,61,failure
40,blue-collar,married,primary,no,yes,no,unknown,may,26,470,unknown
47,housemaid,divorced,secondary,no,no,no,unknown,jun,12,303,unknown
34,blue-collar,single,tertiary,no,no,no,cellular,feb,6,163,unknown
39,blue-collar,married,primary,no,yes,no,unknown,jun,3,350,unknown
49,blue-collar,married,tertiary,no,no,no,unknown,jun,12,753,unknown
41,blue-collar,divorced,secondary,no,yes,no,cellular,jul,31,228,unknown
45,technician,married,secondary,no,yes,no,cellular,may,11,764,unknown
45,technician,married,secondary,no,yes,no,cellular,jul,16,268,unknown
54,housemaid,married,primary,no,yes,no,cellular,jul,22,106,unknown
34,services,single,secondary,no,yes,no,unknown,may,23,164,unknown
44,blue-collar,married,secondary,no,yes,no,unknown,may,29,306,unknown
56,admin.,single,secondary,no,no,no,unknown,jun,16,52,unknown
60,admin.,divorced,secondary,no,no,no,cellular,feb,2,152,unknown
56,retired,married,tertiary,no,no,no,unknown,jun,20,15,unknown
60,retired,married,primary,no,no,no,unknown,may,8,395,unknown
57,entrepreneur,married,tertiary,no,no,no,unknown,jun,6,250,unknown
29,blue-collar,single,secondary,no,yes,no,cellular,may,18,72,unknown
39,management,married,secondary,no,yes,no,cellular,jan,30,82,unknown
33,blue-collar,single,primary,no,yes,no,cellular,apr,20,42,unknown
61,retired,married,primary,no,no,no,telephone,feb,6,188,unknown
58,management,single,tertiary,no,yes,no,telephone,feb,3,140,other
27,blue-collar,single,secondary,yes,yes,no,unknown,may,19,265,unknown
37,services,married,secondary,no,yes,no,cellular,apr,20,724,unknown
34,technician,single,secondary,yes,yes,yes,cellular,jul,24,147,unknown
35,admin.,married,secondary,no,yes,no,cellular,apr,20,18,unknown
35,management,married,tertiary,no,yes,no,cellular,aug,14,101,unknown
49,management,divorced,tertiary,no,yes,no,unknown,jun,3,166,unknown
34,services,divorced,secondary,no,no,no,cellular,feb,5,237,unknown
34,blue-collar,married,primary,no,yes,no,unknown,may,7,362,unknown
48,management,married,tertiary,yes,no,yes,cellular,feb,9,18,unknown
55,admin.,married,secondary,no,no,no,cellular,aug,18,115,unknown
47,admin.,single,secondary,no,yes,no,cellular,jul,7,49,unknown
52,management,married,tertiary,no,no,no,telephone,jul,31,30,unknown
30,management,single,tertiary,no,yes,no,cellular,aug,12,112,unknown
54,retired,divorced,primary,no,no,no,unknown,jun,20,23,unknown
40,management,divorced,tertiary,no,yes,no,unknown,may,16,412,unknown
43,technician,married,tertiary,no,yes,no,cellular,aug,8,889,unknown
53,management,married,tertiary,no,no,no,cellular,aug,27,345,unknown
25,admin.,single,secondary,no,yes,yes,unknown,may,9,237,unknown
51,admin.,divorced,secondary,no,yes,no,unknown,may,6,136,unknown
45,blue-collar,married,primary,no,yes,no,unknown,may,14,174,unknown
42,management,married,secondary,yes,no,no,cellular,feb,5,176,unknown
35,technician,married,tertiary,no,no,no,cellular,aug,11,591,unknown
37,management,divorced,tertiary,no,yes,yes,cellular,may,18,106,unknown
43,blue-collar,married,primary,no,yes,no,unknown,may,12,3,unknown
42,services,divorced,secondary,no,no,no,cellular,jan,28,48,unknown
58,technician,married,secondary,no,yes,no,cellular,aug,12,110,unknown
43,technician,divorced,secondary,no,no,no,cellular,nov,19,187,failure
29,technician,single,secondary,yes,yes,no,unknown,may,28,114,unknown
39,blue-collar,married,secondary,no,yes,no,unknown,may,28,102,unknown
59,retired,married,primary,no,yes,no,cellular,jul,28,20,unknown
36,services,married,secondary,no,yes,no,cellular,apr,17,333,other
44,management,divorced,tertiary,no,yes,no,cellular,apr,16,399,failure
34,admin.,married,secondary,no,yes,no,cellular,jul,21,82,unknown
49,management,married,tertiary,no,yes,no,cellular,feb,4,117,unknown
26,technician,single,secondary,no,yes,no,unknown,may,23,164,unknown
51,housemaid,married,primary,no,no,no,telephone,jul,30,74,unknown
37,entrepreneur,married,tertiary,no,yes,no,unknown,may,20,156,unknown
33,admin.,married,secondary,no,yes,no,cellular,may,18,432,other
36,services,single,secondary,no,yes,no,unknown,may,27,72,unknown
34,technician,married,tertiary,no,yes,no,cellular,aug,19,73,unknown
45,blue-collar,married,primary,no,no,no,cellular,aug,6,133,unknown
38,services,married,secondary,no,no,no,cellular,jul,30,244,unknown
40,technician,divorced,secondary,no,no,no,cellular,aug,13,409,unknown
54,management,married,primary,no,yes,no,unknown,may,15,589,unknown
34,services,married,secondary,no,yes,no,unknown,may,8,56,unknown
51,management,single,tertiary,yes,yes,no,cellular,may,11,281,failure
46,technician,married,secondary,no,no,no,cellular,aug,28,63,unknown
52,services,married,secondary,no,no,no,cellular,mar,11,96,unknown
38,services,single,primary,no,yes,no,telephone,may,13,41,failure
26,management,single,tertiary,no,no,no,cellular,aug,13,402,unknown
39,admin.,married,secondary,no,yes,no,unknown,jun,4,282,unknown
54,management,married,tertiary,no,no,no,cellular,aug,13,327,unknown
44,self-employed,married,primary,no,no,no,cellular,nov,20,843,unknown
52,management,divorced,secondary,no,no,yes,unknown,jun,9,119,unknown
43,unemployed,married,primary,no,yes,yes,cellular,may,6,472,unknown
45,technician,married,secondary,no,yes,yes,cellular,jul,14,154,unknown
38,services,single,tertiary,no,yes,no,unknown,jun,5,237,unknown
59,technician,married,secondary,no,no,no,cellular,aug,29,62,unknown
40,blue-collar,married,secondary,no,yes,no,cellular,apr,17,156,other
34,blue-collar,married,unknown,no,yes,no,cellular,jul,25,256,unknown
41,technician,married,secondary,no,no,no,cellular,aug,29,141,unknown
36,management,married,tertiary,no,yes,yes,cellular,jul,28,53,unknown
40,admin.,single,secondary,no,yes,no,cellular,nov,21,12,failure
39,student,single,tertiary,no,yes,no,telephone,apr,20,407,unknown
34,management,single,tertiary,no,no,no,cellular,aug,18,37,unknown
31,management,single,tertiary,no,no,no,cellular,aug,8,161,unknown
32,technician,single,secondary,no,yes,no,unknown,may,21,59,unknown
53,blue-collar,married,secondary,no,no,no,cellular,apr,5,759,unknown
28,management,single,tertiary,no,yes,no,unknown,may,19,7,unknown
38,blue-collar,single,secondary,no,yes,yes,telephone,nov,17,69,unknown
50,blue-collar,divorced,secondary,no,yes,no,telephone,nov,19,265,other
36,housemaid,married,secondary,no,no,no,unknown,jun,12,283,unknown
23,student,single,secondary,no,no,no,cellular,mar,3,87,unknown
51,management,married,unknown,no,no,no,telephone,jan,29,92,unknown
51,management,married,tertiary,no,yes,no,unknown,may,5,336,unknown
35,services,married,secondary,no,yes,no,cellular,apr,17,865,unknown
32,self-employed,married,secondary,no,no,no,cellular,aug,5,153,unknown
60,housemaid,divorced,secondary,no,yes,no,unknown,jun,4,235,unknown
34,management,married,secondary,no,yes,no,cellular,nov,20,311,failure
58,unemployed,married,secondary,no,no,no,cellular,jul,31,70,unknown
58,management,married,tertiary,no,no,no,unknown,jun,20,22,unknown
34,technician,single,secondary,no,no,no,telephone,may,11,259,unknown
38,management,divorced,tertiary,no,no,no,cellular,aug,25,323,unknown
34,services,married,secondary,no,yes,yes,unknown,may,5,78,unknown
31,admin.,married,secondary,no,yes,no,cellular,nov,18,474,unknown
46,unemployed,married,secondary,no,yes,no,unknown,may,29,195,unknown
36,admin.,married,secondary,no,yes,yes,cellular,nov,20,158,failure
35,admin.,single,secondary,no,yes,no,unknown,jun,3,117,unknown
42,services,single,secondary,no,yes,no,cellular,jul,31,114,unknown
28,technician,married,primary,no,yes,no,unknown,may,8,74,unknown
39,technician,single,secondary,no,yes,no,cellular,may,8,319,failure
39,services,single,tertiary,no,no,no,unknown,jun,19,266,unknown
39,admin.,married,secondary,no,yes,no,cellular,apr,16,667,unknown
43,technician,divorced,secondary,no,no,no,unknown,jun,20,262,unknown
69,retired,married,primary,no,no,no,cellular,apr,12,161,failure
43,blue-collar,married,secondary,no,yes,no,unknown,jun,20,26,unknown
36,blue-collar,married,primary,no,yes,yes,unknown,may,19,403,unknown
38,technician,married,unknown,no,yes,no,unknown,may,6,87,unknown
38,management,single,secondary,no,yes,no,cellular,aug,11,367,unknown
37,management,married,tertiary,no,no,no,cellular,apr,30,96,success
37,admin.,married,secondary,no,yes,no,unknown,jun,5,42,unknown
31,management,married,tertiary,no,no,no,cellular,aug,12,178,unknown
31,services,single,secondary,no,yes,no,telephone,may,12,232,unknown
32,management,married,tertiary,no,yes,no,cellular,jul,28,320,unknown
42,technician,divorced,secondary,no,yes,no,cellular,aug,28,82,unknown
46,self-employed,married,tertiary,no,yes,no,unknown,may,12,112,unknown
35,technician,married,secondary,no,no,no,cellular,aug,27,282,unknown
31,management,married,tertiary,no,no,no,cellular,aug,20,200,unknown
60,admin.,divorced,secondary,no,no,no,cellular,nov,8,507,unknown
55,retired,married,secondary,no,no,no,unknown,jun,12,60,unknown
45,blue-collar,married,secondary,no,no,yes,cellular,feb,4,215,other
33,admin.,single,secondary,no,no,no,telephone,may,12,326,failure
48,admin.,married,secondary,no,no,no,unknown,jun,5,489,unknown
36,blue-collar,divorced,primary,no,no,no,cellular,may,14,543,unknown
37,services,married,secondary,no,yes,no,cellular,may,11,152,unknown
37,technician,married,secondary,no,yes,no,unknown,may,7,238,unknown
54,technician,divorced,secondary,no,yes,no,unknown,may,6,190,unknown
40,technician,divorced,tertiary,no,yes,no,cellular,nov,17,64,unknown
44,technician,married,secondary,no,no,no,unknown,jun,9,252,unknown
46,technician,married,secondary,no,yes,no,cellular,aug,7,131,unknown
37,management,married,tertiary,no,yes,no,cellular,jul,31,37,unknown
57,retired,married,secondary,no,no,yes,unknown,jul,3,256,unknown
43,admin.,married,secondary,no,no,no,unknown,jun,20,398,unknown
33,technician,single,secondary,no,no,no,cellular,aug,25,66,unknown
38,management,single,tertiary,no,no,no,cellular,jul,9,171,unknown
31,management,single,tertiary,no,yes,no,cellular,aug,18,392,unknown
44,technician,married,unknown,yes,yes,yes,telephone,may,6,149,unknown
28,blue-collar,single,secondary,no,yes,no,unknown,may,12,162,unknown
31,management,single,tertiary,no,no,no,cellular,aug,25,11,unknown
42,blue-collar,married,unknown,no,no,no,unknown,may,26,270,unknown
41,blue-collar,married,secondary,no,no,no,unknown,jun,16,64,unknown
20,student,single,primary,no,no,no,cellular,jul,12,273,other
29,admin.,single,secondary,no,yes,yes,cellular,apr,20,314,unknown
33,blue-collar,married,secondary,no,yes,no,cellular,may,12,89,unknown
36,management,married,tertiary,no,no,no,cellular,aug,28,90,unknown
42,housemaid,divorced,secondary,no,no,no,unknown,jun,9,249,unknown
57,technician,married,secondary,no,yes,yes,cellular,nov,18,66,unknown
35,technician,single,tertiary,no,no,no,cellular,aug,29,300,unknown
33,services,divorced,unknown,no,yes,no,cellular,jul,15,753,unknown
37,blue-collar,married,secondary,no,yes,no,unknown,may,12,115,unknown
55,blue-collar,married,unknown,no,no,no,cellular,jan,30,143,other
28,technician,single,secondary,no,yes,no,unknown,may,21,196,unknown
38,technician,married,secondary,no,no,yes,cellular,aug,29,44,unknown
38,management,married,tertiary,no,yes,no,unknown,jun,20,211,unknown
60,admin.,married,unknown,no,no,no,unknown,may,19,529,unknown
55,management,married,secondary,no,yes,no,unknown,may,13,309,unknown
48,technician,married,secondary,no,no,no,cellular,jul,30,160,unknown
30,services,married,secondary,no,yes,no,cellular,may,18,123,unknown
31,services,married,secondary,no,yes,yes,cellular,apr,17,654,unknown
25,student,single,unknown,no,no,no,cellular,feb,26,100,unknown
37,management,married,tertiary,no,yes,no,cellular,aug,12,62,success
26,blue-collar,married,secondary,no,yes,yes,unknown,may,27,282,unknown
45,blue-collar,married,secondary,no,yes,yes,unknown,may,23,208,unknown
76,retired,married,tertiary,no,no,no,cellular,jan,25,195,success
32,technician,married,secondary,no,yes,no,cellular,may,6,91,unknown
52,management,married,secondary,no,no,no,unknown,may,23,48,unknown
35,entrepreneur,divorced,secondary,no,no,no,cellular,aug,20,67,unknown
54,unemployed,single,secondary,no,yes,no,cellular,feb,5,81,unknown
33,technician,married,tertiary,no,yes,no,cellular,jul,29,90,unknown
44,management,married,unknown,no,no,no,unknown,jun,16,55,unknown
34,admin.,single,tertiary,no,yes,no,unknown,may,20,211,unknown
38,technician,single,tertiary,no,no,no,unknown,jun,18,78,unknown
33,admin.,married,secondary,no,yes,no,cellular,nov,17,78,unknown
32,blue-collar,married,secondary,no,yes,no,unknown,may,20,132,unknown
36,blue-collar,single,secondary,no,yes,no,cellular,may,6,174,unknown
77,retired,married,primary,no,no,no,telephone,aug,10,365,success
26,services,single,secondary,no,no,yes,cellular,feb,2,219,unknown
33,blue-collar,single,primary,yes,no,yes,cellular,jul,7,326,unknown
45,management,married,unknown,no,yes,no,unknown,may,19,124,unknown
55,technician,divorced,secondary,yes,yes,no,cellular,aug,7,78,unknown
55,admin.,married,secondary,no,yes,no,unknown,may,6,150,unknown
35,management,married,tertiary,no,no,yes,cellular,aug,21,257,unknown
28,admin.,married,secondary,no,yes,no,unknown,jul,4,53,unknown
55,blue-collar,married,secondary,no,no,yes,cellular,jan,28,111,unknown
37,blue-collar,divorced,secondary,no,yes,yes,cellular,apr,6,185,unknown
35,management,married,tertiary,no,no,no,cellular,aug,27,111,unknown
33,technician,single,tertiary,no,yes,no,unknown,may,29,359,unknown
35,blue-collar,married,secondary,no,yes,no,unknown,may,26,19,unknown
30,technician,single,tertiary,no,yes,no,cellular,may,7,84,failure
35,blue-collar,married,secondary,no,yes,no,unknown,may,20,447,unknown
49,admin.,married,secondary,no,yes,no,unknown,may,30,50,unknown
26,services,single,secondary,no,yes,no,cellular,jul,22,319,unknown
26,blue-collar,single,secondary,no,yes,no,unknown,may,20,177,unknown
31,unknown,married,secondary,no,no,no,cellular,jul,20,91,unknown
38,admin.,married,secondary,no,yes,no,cellular,apr,17,69,unknown
54,technician,married,secondary,no,yes,yes,cellular,apr,8,59,unknown
50,blue-collar,married,primary,no,yes,yes,cellular,nov,20,177,unknown
37,blue-collar,married,secondary,no,yes,no,unknown,may,23,252,unknown
29,blue-collar,married,primary,no,yes,no,cellular,jul,30,219,unknown
35,blue-collar,married,primary,no,yes,no,unknown,may,7,163,unknown
36,technician,single,secondary,no,yes,no,telephone,may,5,193,failure
57,blue-collar,married,primary,no,no,no,unknown,jun,9,73,unknown
72,retired,married,secondary,no,no,no,cellular,oct,16,131,success
27,student,single,secondary,no,no,no,cellular,mar,18,236,unknown
48,blue-collar,married,primary,no,no,yes,cellular,aug,21,139,unknown
30,technician,single,secondary,no,yes,no,cellular,may,18,22,failure
27,blue-collar,married,primary,no,yes,no,unknown,may,30,150,unknown
57,management,married,tertiary,no,yes,no,telephone,jul,31,91,unknown
38,management,married,tertiary,no,no,no,cellular,sep,24,246,failure
